OTUID,Kingdom,Phylum,Class,Order,Family,Genus,Confidence
870d270e88489e87cd30e97be859d897,D_0__Bacteria,D_1__Deinococcus-Thermus,D_2__Deinococci,D_3__Thermales, Thermaceae,Thermus,0.950262897
3ea11c28cf62adef5b6a4dfd90469c7d,D_0__Bacteria,D_1__Deinococcus-Thermus,D_2__Deinococci,D_3__Thermales, Thermaceae,Thermus,0.9523047
2d896033a9c42dabd1acda304185f230,D_0__Bacteria,D_1__Deinococcus-Thermus,D_2__Deinococci,D_3__Thermales, Thermaceae,Thermus,0.949676198
82f9b5194c5e2ac1788b0bef6c0b9f85,D_0__Bacteria,D_1__Deinococcus-Thermus,D_2__Deinococci,D_3__Thermales, Thermaceae,Thermus,0.952794986
20a579e3d9f94018e6b33339c9f00ead,D_0__Bacteria,D_1__Deinococcus-Thermus,D_2__Deinococci,D_3__Thermales, Thermaceae,Thermus,0.951840847
f73d07ca81501a833f0af359d4c2660c,D_0__Bacteria,D_1__Deinococcus-Thermus,D_2__Deinococci,D_3__Thermales, Thermaceae,Thermus,0.950262061
dcf1df6a4ed2bf1ad792141de6e560ef,D_0__Bacteria,D_1__Deinococcus-Thermus,D_2__Deinococci,D_3__Thermales, Thermaceae,Thermus,0.952305287
c656adedb53364aa648382d6a09f9ab4,D_0__Bacteria,D_1__Deinococcus-Thermus,D_2__Deinococci,D_3__Thermales, Thermaceae,Thermus,0.949407531
b2a6f9543f115e132173b48c74869b7e,D_0__Bacteria,D_1__Deinococcus-Thermus,D_2__Deinococci,D_3__Thermales, Thermaceae,Thermus,0.956290337
d8d9180b841edb35a0ce120bbfe0ec0f,D_0__Bacteria,D_1__Deinococcus-Thermus,D_2__Deinococci,D_3__Thermales, Thermaceae,Thermus,0.949673258
b22365a027cd52dbc45a7ce9f6b6efca,D_0__Bacteria,D_1__Deinococcus-Thermus,D_2__Deinococci,D_3__Thermales, Thermaceae,Thermus,0.959173584
2d86f7e8c0f942e215bb2080a43da089,D_0__Bacteria,D_1__Deinococcus-Thermus,D_2__Deinococci,D_3__Thermales, Thermaceae,Thermus,1
2c83632eaa1b63f69fdf5265d162ace0,D_0__Bacteria,D_1__Deinococcus-Thermus,D_2__Deinococci,D_3__Thermales, Thermaceae,Thermus,0.949362731
95cfbb21291ea912cc1b5a67a968b6d4,D_0__Bacteria,D_1__Deinococcus-Thermus,D_2__Deinococci,D_3__Thermales, Thermaceae,Thermus,0.949930291
539d76c3022d8358a8570367a5c8a70a,D_0__Bacteria,D_1__Deinococcus-Thermus,D_2__Deinococci,D_3__Thermales, Thermaceae,Thermus,0.952795012
fccbac8c13ab6df85b0382bb009ea1fd,D_0__Bacteria,D_1__Deinococcus-Thermus,D_2__Deinococci,D_3__Thermales, Thermaceae,Thermus,0.952693627
4f009ca5dc0b1dcd23871215a26aa9f2,D_0__Bacteria,D_1__Deinococcus-Thermus,D_2__Deinococci,D_3__Thermales, Thermaceae,Thermus,1
2b51de82c67685752ad3a7bdbd60db65,D_0__Bacteria,D_1__Deinococcus-Thermus,D_2__Deinococci,D_3__Thermales, Thermaceae,Thermus,0.952615964
8405411cfa55cbfe0ff7fe63dac5bfd0,D_0__Bacteria,D_1__Deinococcus-Thermus,D_2__Deinococci,D_3__Thermales, Thermaceae,Thermus,1
5ae903891736c2e7ea6cef5608e1e98f,D_0__Bacteria,D_1__Deinococcus-Thermus,D_2__Deinococci,D_3__Thermales, Thermaceae,Thermus,0.951941457
ef4332b812a379807a90e34bf3e9666c,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Pseudomonadales, Pseudomonadaceae,Thiopseudomonas,0.743422096
fe94cefec3e0b17d286617446c209ed6,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Pseudomonadales, Pseudomonadaceae,Thiopseudomonas,0.991255299
07f2b1a351022e41e5b88f2b96c2c182,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Pseudomonadales, Pseudomonadaceae,Thiopseudomonas,0.987768714
c5fe9fc1b35883a8235a55ee65562d56,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Thiotrichales, Thiotrichaceae,Thiothrix,0.999303179
c8fc1bb697a83e92a144c893db3f0d37,D_0__Bacteria,D_1__Patescibacteria,D_2__Saccharimonadia,D_3__Saccharimonadales, Saccharimonadaceae,TM7 phylum sp. oral clone DR034,0.97885699
d9a756aabfdf86c862385f638ea2633c,D_0__Bacteria,D_1__Patescibacteria,D_2__Saccharimonadia,D_3__Saccharimonadales, TM7 phylum sp. oral clone FR058,TM7 phylum sp. oral clone FR058,0.99937516
53f005df0d1ed1b1cea137a91bf512a6,D_0__Bacteria,D_1__Cyanobacteria,D_2__Oxyphotobacteria,D_3__Nostocales, Nostocaceae,Tolypothrix PCC-7601,0.9974016
6c48e3767d9c05ba290b8ee2c9b70ce6,D_0__Bacteria,D_1__Spirochaetes,D_2__Spirochaetia,D_3__Spirochaetales, Spirochaetaceae,Treponema 2,1
a8951b62ded5c1c06b2e2bcfe36c30eb,D_0__Bacteria,D_1__Spirochaetes,D_2__Spirochaetia,D_3__Spirochaetales, Spirochaetaceae,Treponema 2,0.865198725
99f8af5e60fe05925f43d9fa077dc907,D_0__Bacteria,D_1__Spirochaetes,D_2__Spirochaetia,D_3__Spirochaetales, Spirochaetaceae,Treponema 2,0.868931837
ecd356a82aff1a65a2f16620d924a9ae,D_0__Bacteria,D_1__Spirochaetes,D_2__Spirochaetia,D_3__Spirochaetales, Spirochaetaceae,Treponema 2,1
c5e9bc3cf66dbbbaa5a4a1e132406653,D_0__Bacteria,D_1__Spirochaetes,D_2__Spirochaetia,D_3__Spirochaetales, Spirochaetaceae,Treponema 2,0.824941916
aee9b184f3af15349ce18168a99db237,D_0__Bacteria,D_1__Spirochaetes,D_2__Spirochaetia,D_3__Spirochaetales, Spirochaetaceae,Treponema 2,0.939356123
3b4a90a254d6ae4af88fd55ac1accf50,D_0__Bacteria,D_1__Spirochaetes,D_2__Spirochaetia,D_3__Spirochaetales, Spirochaetaceae,Treponema 2,0.830014318
cb218b42d8b50431c5008d4e41952b75,D_0__Bacteria,D_1__Spirochaetes,D_2__Spirochaetia,D_3__Spirochaetales, Spirochaetaceae,Treponema 2,0.868925069
c76ef69389901ab6c59e6cff577aaeb8,D_0__Bacteria,D_1__Spirochaetes,D_2__Spirochaetia,D_3__Spirochaetales, Spirochaetaceae,Treponema 2,0.915141093
645d31654505c8c0aa464708d4af487a,D_0__Bacteria,D_1__Spirochaetes,D_2__Spirochaetia,D_3__Spirochaetales, Spirochaetaceae,Treponema 2,0.984089106
5e711e9f523bb2c46d84abddef412437,D_0__Bacteria,D_1__Spirochaetes,D_2__Spirochaetia,D_3__Spirochaetales, Spirochaetaceae,Treponema 2,1
e7e5bcf7b2f24d20994977f299ad670e,D_0__Bacteria,D_1__Spirochaetes,D_2__Spirochaetia,D_3__Spirochaetales, Spirochaetaceae,Treponema 2,0.998593332
0da0c0e8f594d1c41819ee21b3b9cc40,D_0__Bacteria,D_1__Spirochaetes,D_2__Spirochaetia,D_3__Spirochaetales, Spirochaetaceae,Treponema 2,1
645e18ba4abd8c058fba5ec91ed4b5b8,D_0__Bacteria,D_1__Spirochaetes,D_2__Spirochaetia,D_3__Spirochaetales, Spirochaetaceae,Treponema 2,0.842722359
8c8567fd395d89a3570e425464477115,D_0__Bacteria,D_1__Spirochaetes,D_2__Spirochaetia,D_3__Spirochaetales, Spirochaetaceae,Treponema 2,1
9a6b29453a0494107bc1c558df4b738e,D_0__Bacteria,D_1__Spirochaetes,D_2__Spirochaetia,D_3__Spirochaetales, Spirochaetaceae,Treponema 2,0.880763302
46cdb92cab4cafff569f45917baaaeb5,D_0__Bacteria,D_1__Spirochaetes,D_2__Spirochaetia,D_3__Spirochaetales, Spirochaetaceae,Treponema 2,0.784343548
cce95f70a1ca88aa9632066f0f6bd877,D_0__Bacteria,D_1__Spirochaetes,D_2__Spirochaetia,D_3__Spirochaetales, Spirochaetaceae,Treponema 2,0.876842419
e5b04380c5de961de0fa46da090abece,D_0__Bacteria,D_1__Spirochaetes,D_2__Spirochaetia,D_3__Spirochaetales, Spirochaetaceae,Treponema 2,0.899757109
f1d52c6fd14a7fdce3e6c6f919276812,D_0__Bacteria,D_1__Spirochaetes,D_2__Spirochaetia,D_3__Spirochaetales, Spirochaetaceae,Treponema 2,1
eaa568fbb62f32c4611c40a23c6d3cb1,D_0__Bacteria,D_1__Spirochaetes,D_2__Spirochaetia,D_3__Spirochaetales, Spirochaetaceae,Treponema 2,0.999567811
42883e79d056b476c5e3dac85ca5c9a9,D_0__Bacteria,D_1__Spirochaetes,D_2__Spirochaetia,D_3__Spirochaetales, Spirochaetaceae,Treponema 2,0.845289028
f6b96b28b9a641e4d697a864386423de,D_0__Bacteria,D_1__Spirochaetes,D_2__Spirochaetia,D_3__Spirochaetales, Spirochaetaceae,Treponema 2,0.876842419
6418940cf530e57b843ce8027bec08c9,D_0__Bacteria,D_1__Spirochaetes,D_2__Spirochaetia,D_3__Spirochaetales, Spirochaetaceae,Treponema 2,0.854865796
8b11a309b4e0e99697fbd203deac3253,D_0__Bacteria,D_1__Spirochaetes,D_2__Spirochaetia,D_3__Spirochaetales, Spirochaetaceae,Treponema 2,1
4f842970af098518df4d46840e73b87c,D_0__Bacteria,D_1__Spirochaetes,D_2__Spirochaetia,D_3__Spirochaetales, Spirochaetaceae,Treponema 2,1
57ec77dcd73345e9719b3c53a9686f2e,D_0__Bacteria,D_1__Spirochaetes,D_2__Spirochaetia,D_3__Spirochaetales, Spirochaetaceae,Treponema 2,0.990181973
b67b3a8c13e4d1a014136887ff3b25e9,D_0__Bacteria,D_1__Spirochaetes,D_2__Spirochaetia,D_3__Spirochaetales, Spirochaetaceae,Treponema 2,1
1df27ff74ee9c813c5919447e03297bf,D_0__Bacteria,D_1__Spirochaetes,D_2__Spirochaetia,D_3__Spirochaetales, Spirochaetaceae,Treponema 2,0.8249394
44404c86fdc934c0c9594f3a840feb3f,D_0__Bacteria,D_1__Spirochaetes,D_2__Spirochaetia,D_3__Spirochaetales, Spirochaetaceae,Treponema 2,1
02b475d0a171cc10340ca88469a468ae,D_0__Bacteria,D_1__Spirochaetes,D_2__Spirochaetia,D_3__Spirochaetales, Spirochaetaceae,Treponema 2,0.984334923
99cc48b5064be7bec0638ddb75407477,D_0__Bacteria,D_1__Spirochaetes,D_2__Spirochaetia,D_3__Spirochaetales, Spirochaetaceae,Treponema 2,0.983537293
4080ae92fc1ffb8eee332ca244f87b4c,D_0__Bacteria,D_1__Spirochaetes,D_2__Spirochaetia,D_3__Spirochaetales, Spirochaetaceae,Treponema 2,0.840560305
75b13dd48fe3257fb217a4e8db1143c1,D_0__Bacteria,D_1__Spirochaetes,D_2__Spirochaetia,D_3__Spirochaetales, Spirochaetaceae,Treponema 2,0.817998969
22fad1e82986090a17a7330fc6711dfa,D_0__Bacteria,D_1__Spirochaetes,D_2__Spirochaetia,D_3__Spirochaetales, Spirochaetaceae,Treponema 2,1
d742cdc9989913df0f27843b8ef3cfa9,D_0__Bacteria,D_1__Spirochaetes,D_2__Spirochaetia,D_3__Spirochaetales, Spirochaetaceae,Treponema 2,1
5123926c653244a805b749e0813fa216,D_0__Bacteria,D_1__Firmicutes,D_2__Bacilli,D_3__Lactobacillales, Carnobacteriaceae,Trichococcus,0.861856996
66778ab9298779236bdd6f31ac425d35,D_0__Bacteria,D_1__Cyanobacteria,D_2__Oxyphotobacteria,D_3__Nostocales, Phormidiaceae,Trichodesmium IMS101,0.869968293
acb37b5ffb6deb9da92c8302198c4a6d,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rickettsiales, Mitochondria,Trichophyton mentagrophytes,0.81113583
26d9149f02db9453579b8727adb1bc8c,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rickettsiales, Mitochondria,Triticum aestivum (bread wheat),0.797722482
5e69d0120bdc2aa34845583c0c0767c7,D_0__Bacteria,D_1__Deinococcus-Thermus,D_2__Deinococci,D_3__Deinococcales, Trueperaceae,Truepera,1
048c496b8f81bd0318355587bb075a73,D_0__Bacteria,D_1__Deinococcus-Thermus,D_2__Deinococci,D_3__Deinococcales, Trueperaceae,Truepera,0.735655859
17aad14e175cdbe3557d0fbb59b806c3,D_0__Bacteria,D_1__Deinococcus-Thermus,D_2__Deinococci,D_3__Deinococcales, Trueperaceae,Truepera,1
56d8ac2ea9deea8b9063cdb8aaa3c6af,D_0__Bacteria,D_1__Deinococcus-Thermus,D_2__Deinococci,D_3__Deinococcales, Trueperaceae,Truepera,0.999811541
4c8b1504b4205ee9c6be338f8fb49b79,D_0__Bacteria,D_1__Deinococcus-Thermus,D_2__Deinococci,D_3__Deinococcales, Trueperaceae,Truepera,1
18b52601aa1e08f9d6bef86a9e1eadf9,D_0__Bacteria,D_1__Deinococcus-Thermus,D_2__Deinococci,D_3__Deinococcales, Trueperaceae,Truepera,1
4acb46cc96154e3818b14be05375c42f,D_0__Bacteria,D_1__Deinococcus-Thermus,D_2__Deinococci,D_3__Deinococcales, Trueperaceae,Truepera,0.983532493
5d2ccc266c83a238ff6019ec38306fa8,D_0__Bacteria,D_1__Actinobacteria,D_2__Actinobacteria,D_3__Corynebacteriales, Tsukamurellaceae,Tsukamurella,0.999992965
b8548bec4b1ac5aa260552d4c8f01915,D_0__Bacteria,D_1__Firmicutes,D_2__Bacilli,D_3__Bacillales, Alicyclobacillaceae,Tumebacillus,0.999999975
a975614837a63cadb2a991e7c757b411,D_0__Bacteria,D_1__Firmicutes,D_2__Bacilli,D_3__Bacillales, Alicyclobacillaceae,Tumebacillus,0.929485014
9370edbfeef3f7094ee94b65248f43ee,D_0__Bacteria,D_1__Firmicutes,D_2__Bacilli,D_3__Bacillales, Alicyclobacillaceae,Tumebacillus,0.999999975
99ce7210f7ce2243f1c7301ea7c6d533,D_0__Bacteria,D_1__Firmicutes,D_2__Bacilli,D_3__Bacillales, Alicyclobacillaceae,Tumebacillus,0.99999981
0d007bb7a163b40349ca99832df91164,D_0__Bacteria,D_1__Firmicutes,D_2__Bacilli,D_3__Bacillales, Alicyclobacillaceae,Tumebacillus,0.999925696
e8c3a980da9046fc6cb9cdd55e4d8f13,D_0__Bacteria,D_1__Firmicutes,D_2__Bacilli,D_3__Bacillales, Alicyclobacillaceae,Tumebacillus,0.897709534
e96bc727b4cd77a16fbdf63ace593c2d,D_0__Bacteria,D_1__Firmicutes,D_2__Bacilli,D_3__Bacillales, Alicyclobacillaceae,Tumebacillus,0.999999976
2724f0b6550d66bb80f4f76d1538f903,D_0__Bacteria,D_1__Firmicutes,D_2__Bacilli,D_3__Bacillales, Alicyclobacillaceae,Tumebacillus,0.999999849
fc8ec743a3fa02bb40c5dce14cdfd7f9,D_0__Bacteria,D_1__Firmicutes,D_2__Bacilli,D_3__Bacillales, Alicyclobacillaceae,Tumebacillus,0.99999923
00872292b52886b401c5f827f4ba23d6,D_0__Bacteria,D_1__Firmicutes,D_2__Bacilli,D_3__Bacillales, Alicyclobacillaceae,Tumebacillus,0.999999435
879e699a5941465410ecdc5117344eb5,D_0__Bacteria,D_1__Firmicutes,D_2__Bacilli,D_3__Bacillales, Alicyclobacillaceae,Tumebacillus,0.718396892
70818afdb7d3f8b575a53e12573028de,D_0__Bacteria,D_1__Firmicutes,D_2__Bacilli,D_3__Bacillales, Alicyclobacillaceae,Tumebacillus,0.99999893
6922c185b04dc5358e1f24292fd58a60,D_0__Bacteria,D_1__Firmicutes,D_2__Bacilli,D_3__Bacillales, Alicyclobacillaceae,Tumebacillus,0.999999143
ff9dab5436e3057a505f88e5ae94361e,D_0__Bacteria,D_1__Firmicutes,D_2__Bacilli,D_3__Bacillales, Alicyclobacillaceae,Tumebacillus,0.865251441
e18ed255e206a5d32da068bf8922442c,D_0__Bacteria,D_1__Firmicutes,D_2__Bacilli,D_3__Bacillales, Alicyclobacillaceae,Tumebacillus,0.896666198
3812eb5745aa3dfacd0a4f69369d1ac8,D_0__Bacteria,D_1__Firmicutes,D_2__Bacilli,D_3__Bacillales, Alicyclobacillaceae,Tumebacillus,0.769931721
ea9eee5aac66616ba9168f5f37b5ba8d,D_0__Bacteria,D_1__Firmicutes,D_2__Bacilli,D_3__Bacillales, Alicyclobacillaceae,Tumebacillus,0.771455799
cb5643388edd21ed593571f4bc0dd00f,D_0__Bacteria,D_1__Actinobacteria,D_2__Actinobacteria,D_3__Corynebacteriales, Corynebacteriaceae,Turicella,0.713354011
bb75924638cdc4d2cee7bc471030409c,D_0__Bacteria,D_1__Actinobacteria,D_2__Actinobacteria,D_3__Corynebacteriales, Corynebacteriaceae,Turicella,0.804676554
98c23bbe8b6cbc8822cea69e28bee29f,D_0__Bacteria,D_1__Actinobacteria,D_2__Actinobacteria,D_3__Corynebacteriales, Corynebacteriaceae,Turicella,0.999994601
188c178c74b382a4696c32a2ff1ce999,D_0__Bacteria,D_1__Actinobacteria,D_2__Actinobacteria,D_3__Corynebacteriales, Corynebacteriaceae,Turicella,0.99999376
c602b22f44b2ccb938471ed80abe624b,D_0__Bacteria,D_1__Actinobacteria,D_2__Actinobacteria,D_3__Corynebacteriales, Corynebacteriaceae,Turicella,0.999994435
37f589e56b446a72c53c8d50e6ae963d,D_0__Bacteria,D_1__Actinobacteria,D_2__Actinobacteria,D_3__Corynebacteriales, Corynebacteriaceae,Turicella,0.825959017
2c2f4924290faea9ae9c584ec1c06d78,D_0__Bacteria,D_1__Firmicutes,D_2__Erysipelotrichia,D_3__Erysipelotrichales, Erysipelotrichaceae,Turicibacter,0.999479298
b68efb756c7cb3ab2bac662230b8e368,D_0__Bacteria,D_1__Firmicutes,D_2__Erysipelotrichia,D_3__Erysipelotrichales, Erysipelotrichaceae,Turicibacter,0.999381348
757d331d2e6df4e2b7bdb7e6af3fca10,D_0__Bacteria,D_1__Firmicutes,D_2__Erysipelotrichia,D_3__Erysipelotrichales, Erysipelotrichaceae,Turicibacter,0.999435133
2bbc32b134a30e6f6fbb407badf4c837,D_0__Bacteria,D_1__Cyanobacteria,D_2__Oxyphotobacteria,D_3__Nostocales, Phormidiaceae,Tychonema CCAP 1459-11B,0.998439917
4c99660f864ffc3af608c280ad68896b,D_0__Bacteria,D_1__Cyanobacteria,D_2__Oxyphotobacteria,D_3__Nostocales, Phormidiaceae,Tychonema CCAP 1459-11B,0.998506635
93d31707be1325053f72453f12b7689f,D_0__Bacteria,D_1__Cyanobacteria,D_2__Oxyphotobacteria,D_3__Nostocales, Phormidiaceae,Tychonema CCAP 1459-11B,0.858042546
2c796a62a1044ded6c40209271593cd9,D_0__Bacteria,D_1__Firmicutes,D_2__Clostridia,D_3__Clostridiales, Lachnospiraceae,Tyzzerella,0.71798231
c5c11cc49555cc1003e78d6471b3625b,D_0__Bacteria,D_1__Firmicutes,D_2__Clostridia,D_3__Clostridiales, Lachnospiraceae,Tyzzerella 4,0.984269099
ac9f7cda84e4ff7e5ec9e90c39fffe03,D_0__Bacteria,D_1__Firmicutes,D_2__Clostridia,D_3__Clostridiales, Lachnospiraceae,Tyzzerella 4,0.988008133
c9fbc609259e716954ae02603792f229,D_0__Bacteria,D_1__Firmicutes,D_2__Clostridia,D_3__Clostridiales, Lachnospiraceae,Tyzzerella 4,0.987420937
ada5246e8abe9efca558209586699264,D_0__Bacteria,D_1__Firmicutes,D_2__Clostridia,D_3__Clostridiales, Lachnospiraceae,Tyzzerella 4,0.989708539
b6ff9a5fa18a062ae20cd7b33df33e0e,D_0__Bacteria,D_1__Firmicutes,D_2__Clostridia,D_3__Clostridiales, Ruminococcaceae,UBA1819,0.999845262
f16f44d92c115e27252573beb1eebdc4,D_0__Bacteria,D_1__Acidobacteria,D_2__Subgroup 6,D_3__uncultivated soil bacterium clone C028, uncultivated soil bacterium clone C028,uncultivated soil bacterium clone C028,0.997888892
39e4e482fac866fb40dac0bb65fff8c1,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Caulobacterales, Caulobacteraceae,uncultured,0.715722797
3072a3979318827a5b097f865f24bb49,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Caulobacterales, Caulobacteraceae,uncultured,0.719746618
6dbeaca5516935f0c2e9c8b07aa4d43d,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Caulobacterales, Caulobacteraceae,uncultured,0.917118691
8bd704bc24b4ed9e271cee9ec6234efc,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Caulobacterales, Caulobacteraceae,uncultured,0.912670853
a126c37fe75327527f71b6b147c67998,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Caulobacterales, Caulobacteraceae,uncultured,0.910139781
8f27cb14dc5ef3b6add9c716cec7fbf5,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Caulobacterales, Caulobacteraceae,uncultured,0.893559056
9526ea1c8274c0d216c4075319cbe387,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Caulobacterales, Caulobacteraceae,uncultured,0.918840249
633a9814471c4eac29ea30bf2cb32b90,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Betaproteobacteriales, Neisseriaceae,uncultured,0.77267537
1883e6be0b2ee97b7f3b06e1523e8838,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Caulobacterales, Caulobacteraceae,uncultured,0.703291725
6681b618c58228d82290ef779dc92565,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Caulobacterales, Caulobacteraceae,uncultured,0.892690359
48c059f5c7cc220cd12502e4b82355ca,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Betaproteobacteriales, Neisseriaceae,uncultured,0.863951864
6dd63d71f3c95c827c66a2f1d2142e14,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rhizobiales, Rhizobiaceae,uncultured,0.999964255
803eb4a61e290f4e90c19536f03e0f8c,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Betaproteobacteriales, Neisseriaceae,uncultured,0.984466195
e2d79bc8e331cd20b38655484c1f9140,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Betaproteobacteriales, Neisseriaceae,uncultured,0.897596754
7e02419e77c195229a5d830ffd8f736c,D_0__Bacteria,D_1__Fusobacteria,D_2__Fusobacteriia,D_3__Fusobacteriales, Leptotrichiaceae,uncultured,0.955574469
667efbbe042a4a50ee6efa21a3642368,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Betaproteobacteriales, Neisseriaceae,uncultured,0.846589491
957d47734d8327d06209ac06d363791c,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Betaproteobacteriales, Neisseriaceae,uncultured,0.980512807
3d6f750264248cd1a748a12ec3dea876,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Betaproteobacteriales, Neisseriaceae,uncultured,0.756051753
4d6dc06b789931de0cac293ac1f14bde,D_0__Bacteria,D_1__Firmicutes,D_2__Clostridia,D_3__Clostridiales, Lachnospiraceae,uncultured,0.895023766
dcba1f5992d40fd8b15c5ca607d08f22,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Betaproteobacteriales, Neisseriaceae,uncultured,0.890214271
418cd7321ec027547200a430b5c7f36b,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Betaproteobacteriales, Neisseriaceae,uncultured,0.818816191
17601698a5de769c9ae61b510e4bd481,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Cardiobacteriales, Cardiobacteriaceae,uncultured,0.883030696
fc49d61d1edc272735fed47a65b73bf5,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Betaproteobacteriales, Neisseriaceae,uncultured,0.987422149
5ba8c080958f9fec1e924e33e1237bb2,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Cytophagales, Amoebophilaceae,uncultured,0.961023834
8126c42b92a297e64a1504d35a305bc3,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rhizobiales, Rhizobiaceae,uncultured,0.999958237
5666fc27815d8b526948ad0364a762a3,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Betaproteobacteriales, Neisseriaceae,uncultured,0.79026317
f5da82a3b69115b48a8d67df8891e73e,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Acetobacterales, Acetobacteraceae,uncultured,0.863889281
0cce95eef2ae14ccd6708caa2c561c40,D_0__Bacteria,D_1__Firmicutes,D_2__Clostridia,D_3__Clostridiales, Lachnospiraceae,uncultured,0.810762996
937947d26c1d6219febad768e9b1fe0b,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Acetobacterales, Acetobacteraceae,uncultured,0.836678594
b51c62d148d04866f0d5e1779f1a7cd7,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Betaproteobacteriales, Neisseriaceae,uncultured,0.87247313
48872d3d617aa4b0070d6279b6f34269,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Diplorickettsiales, Diplorickettsiaceae,uncultured,0.701327334
387775f8f87dd17cc74623869728001e,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rhizobiales, Rhizobiaceae,uncultured,0.99996659
f439dac185acdb8a0bcd11fe8b7330ca,D_0__Bacteria,D_1__Firmicutes,D_2__Clostridia,D_3__Clostridiales, Lachnospiraceae,uncultured,0.810268422
6b17d96981dfa99d9a61e76c7e76d0e4,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Betaproteobacteriales, Neisseriaceae,uncultured,0.981663874
48138f60a2bffbb3c569d339bcd26008,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Caulobacterales, Caulobacteraceae,uncultured,0.896161305
a63139157c5e678ca7a6401d215f1b88,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Diplorickettsiales, Diplorickettsiaceae,uncultured,0.918452662
283f5849dc3acf8b23fd163885e90446,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Betaproteobacteriales, Neisseriaceae,uncultured,0.967498402
eaf2513e18016375191ad16075ec69a9,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rhizobiales, Rhizobiaceae,uncultured,0.999962947
aceddcd8fb8ad6094e7e7934b94919d9,D_0__Bacteria,D_1__Actinobacteria,D_2__Actinobacteria,D_3__Frankiales, Sporichthyaceae,uncultured,0.843506105
4bc2f24d8590352a0c387d8024edee3f,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Diplorickettsiales, Diplorickettsiaceae,uncultured,0.850212882
b97e60bf2b984ad29cbba8bb6ef91cf4,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rhizobiales, Xanthobacteraceae,uncultured,0.978699292
d1ead431339dbdb4894fde144e52dea9,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rhizobiales, Rhizobiaceae,uncultured,0.999967344
